cliente_inactivo,frecuencia_compra,gasto_total_acumulado,cantidad_total_comprada,ticket_promedio,dias_desde_ultima_compra,frecuencia_mensual_compra,numero_categorias_distintas,numero_productos_distintos,canal_mas_utilizado,descuento_promedio_utilizado,segmento,edad,genero,ciudad_cliente,distrito_cliente
0,18,2446.29,42.0,135.905,144,1.3846153846153846,5,18,Tienda Física,10.761666666666667,Premium,44.0,M,Lima,Surco
0,12,3224.86,30.0,268.73833333333334,187,1.0909090909090908,5,11,Tienda Física,12.440833333333332,Regular,58.0,F,Lima,Jesus María
1,9,610.97,20.0,67.88555555555556,117,1.2857142857142858,4,9,Tienda Física,12.557500000000001,Ocasional,54.0,F,Lima,Pueblo Libre
0,21,7740.15,44.0,368.5785714285714,91,1.3125,6,21,Tienda Física,13.968571428571428,Premium,68.0,M,Lima,Barranco
1,9,1953.56,28.0,217.0622222222222,64,1.0,5,9,Tienda Física,12.278888888888888,Ocasional,40.0,F,Lima,Surco
1,12,1664.2,20.0,138.68333333333334,22,1.0909090909090908,6,12,Tienda Física,14.594999999999999,Regular,44.0,F,Cusco,Wanchaq
0,23,2976.31,54.0,129.40478260869565,23,1.2777777777777777,6,23,Tienda Física,11.493913043478262,Nuevo,40.0,F,Lima,Surco
0,9,368.38,17.0,40.93111111111111,38,1.0,4,9,Tienda Física,11.053333333333335,Nuevo,34.0,F,Lima,Barranco
1,16,4357.110000000001,35.0,272.31937500000004,79,1.2307692307692308,6,16,Tienda Física,15.666875000000001,Regular,18.0,M,Lima,Lince
0,13,2120.75,36.0,163.1346153846154,288,1.1818181818181819,6,13,Tienda Física,11.87076923076923,Premium,53.0,F,Piura,Miraflores
0,18,11260.55,43.0,625.5861111111111,71,1.2857142857142858,6,18,Tienda Física,14.297222222222224,Regular,37.0,M,Lima,San Miguel
0,14,4702.54,37.0,335.8957142857143,13,1.1666666666666667,6,13,Tienda Física,13.457142857142857,Ocasional,60.0,F,Trujillo,Vista Alegre
0,14,1054.42,43.0,75.3157142857143,25,1.2727272727272727,4,14,Tienda Física,13.676428571428572,Regular,18.0,M,Piura,Castilla
0,17,5182.06,34.0,304.82705882352946,32,1.2142857142857142,6,17,Tienda Física,13.299411764705882,Regular,54.0,M,Lima,San Miguel
1,11,744.08,28.0,67.64363636363636,229,1.375,4,11,Tienda Física,13.002727272727272,Ocasional,23.0,F,Piura,Sullana
0,12,10143.33,19.0,845.2775,214,1.2,6,12,Tienda Física,15.814166666666667,Regular,45.0,F,Cusco,San Sebastián
1,10,1330.6200000000001,18.0,133.062,12,1.1111111111111112,3,10,Tienda Física,12.808000000000002,Nuevo,41.0,M,Lima,Pueblo Libre
0,16,8156.33,33.0,509.770625,76,1.1428571428571428,5,16,Tienda Física,10.161875,Regular,50.0,M,Lima,La Molina
0,18,3446.81,39.0,191.48944444444444,55,1.2857142857142858,6,18,Tienda Física,11.41,Ocasional,30.0,M,Arequipa,Cerro Colorado
0,19,4975.08,49.0,261.8463157894737,60,1.2666666666666666,5,19,Tienda Física,13.216315789473683,Regular,22.0,M,Piura,Miraflores
0,8,691.85,15.0,86.48125,171,1.0,5,8,Tienda Física,12.950000000000001,Ocasional,45.0,M,Lima,Miraflores
1,20,6412.7699999999995,44.0,320.63849999999996,49,1.3333333333333333,6,20,Tienda Física,12.3475,Ocasional,55.0,F,Piura,Sullana
0,13,1326.28,38.0,102.02153846153846,156,1.1818181818181819,4,13,Tienda Física,11.725384615384616,Regular,33.0,F,Piura,Castilla
0,13,1900.98,23.0,146.22923076923078,45,1.1818181818181819,6,13,Tienda Física,12.806923076923077,Premium,39.0,F,Trujillo,Mansiche
0,17,1252.32,40.0,73.66588235294117,34,1.4166666666666667,5,17,Tienda Física,11.91,Ocasional,18.0,F,Lima,San Isidro
1,10,1405.22,32.0,140.522,101,1.1111111111111112,5,10,Tienda Física,13.663333333333334,Nuevo,29.0,M,Lima,San Isidro
0,11,4038.5899999999997,23.0,367.14454545454544,15,1.0,5,11,Tienda Física,10.143636363636364,Premium,57.0,M,Lima,Barranco
0,13,1145.6,39.0,88.12307692307692,27,1.4444444444444444,5,12,Tienda Física,12.91230769230769,Regular,20.0,M,Cusco,Cercado
0,23,5006.45,57.0,217.6717391304348,96,1.5333333333333334,6,23,Tienda Física,11.93695652173913,Nuevo,42.0,M,Lima,Jesus María
1,22,2060.45,53.0,93.65681818181817,15,1.4666666666666666,6,22,Tienda Física,13.246363636363638,Nuevo,40.0,F,Cusco,Wanchaq
0,22,3879.32,52.0,176.33272727272728,107,1.375,6,21,Tienda Física,13.102727272727272,Regular,34.0,M,Cusco,San Jerónimo
0,8,953.25,19.0,119.15625,261,2.0,4,8,Tienda Física,9.348749999999999,Ocasional,28.0,M,Cusco,San Sebastián
0,12,892.75,32.0,74.39583333333333,119,1.0909090909090908,5,12,Tienda Física,14.895000000000001,Regular,43.0,M,Lima,Lince
0,10,2002.39,21.0,200.239,91,1.0,5,10,Tienda Física,12.153,Regular,36.0,F,Lima,La Molina
0,20,3478.98,45.0,173.949,21,1.3333333333333333,6,19,Tienda Física,7.572,Regular,43.0,F,Arequipa,Yanahuara
0,18,5899.21,41.0,327.7338888888889,58,1.3846153846153846,6,17,Tienda Física,16.334444444444443,Regular,32.0,M,Cusco,San Sebastián
0,12,3440.35,28.0,286.6958333333333,89,1.3333333333333333,4,12,Tienda Física,13.029166666666667,Regular,58.0,F,Trujillo,El Recreo
0,8,1407.6100000000001,13.0,175.95125000000002,69,1.1428571428571428,5,8,Tienda Física,12.77,Regular,44.0,F,Lima,Barranco
1,18,1802.4099999999999,43.0,100.13388888888888,21,1.2857142857142858,5,18,Tienda Física,14.232222222222223,Ocasional,31.0,F,Trujillo,La Merced
0,12,6308.78,24.0,525.7316666666667,17,1.0909090909090908,5,12,Tienda Física,10.734166666666667,Ocasional,50.0,F,Lima,Jesus María
0,20,1790.02,38.0,89.501,158,1.4285714285714286,6,20,Tienda Física,9.748999999999999,Premium,18.0,M,Piura,Centro
1,12,5315.47,29.0,442.9558333333334,27,1.3333333333333333,6,12,Tienda Física,11.791666666666666,Regular,52.0,M,Lima,Surco
1,19,2038.83,42.0,107.30684210526316,20,1.1875,5,19,Tienda Física,12.85578947368421,Regular,29.0,M,Cusco,Santiago
0,12,1031.27,28.0,85.93916666666667,71,1.2,5,12,Tienda Física,12.551666666666668,Ocasional,29.0,M,Lima,Miraflores
0,22,2692.79,53.0,122.39954545454545,50,1.4666666666666666,6,20,Tienda Física,12.326666666666668,Regular,47.0,M,Lima,Jesus María
0,14,4127.16,29.0,294.79714285714283,102,1.4,6,14,Tienda Física,10.780000000000001,Regular,38.0,F,Piura,Castilla
0,13,4311.93,24.0,331.6869230769231,13,1.1818181818181819,6,13,Tienda Física,11.807692307692308,Premium,32.0,F,Lima,Surco
0,18,7822.759999999999,44.0,434.59777777777776,1,1.2,5,18,Tienda Física,14.085555555555555,Ocasional,18.0,F,Lima,San Miguel
1,17,4305.88,43.0,253.2870588235294,9,1.4166666666666667,6,17,Tienda Física,11.452941176470588,Regular,49.0,F,Arequipa,Cayma
0,10,1008.58,19.0,100.858,140,1.1111111111111112,4,10,Tienda Física,11.311,Regular,18.0,F,Arequipa,Cayma
0,15,2182.99,33.0,145.53266666666664,1,1.25,5,15,Tienda Física,11.776666666666667,Regular,34.0,F,Lima,Barranco
1,14,1100.02,30.0,78.57285714285715,5,1.1666666666666667,5,14,Tienda Física,12.311428571428573,Ocasional,46.0,M,Trujillo,El Recreo
0,25,7106.45,67.0,284.258,62,1.3157894736842106,6,25,Tienda Física,11.2824,Premium,33.0,F,Trujillo,Centro
0,20,6428.56,35.0,321.428,19,1.5384615384615385,6,20,Tienda Física,13.386,Regular,45.0,F,Piura,Centro
0,17,2737.32,34.0,161.01882352941178,138,1.5454545454545454,6,17,Tienda Física,11.146470588235294,Nuevo,46.0,F,Lima,San Miguel
0,18,3823.8100000000004,41.0,212.4338888888889,71,1.2857142857142858,6,18,Tienda Física,12.118235294117646,Ocasional,37.0,F,Lima,Miraflores
0,20,12622.11,40.0,664.3215789473685,69,1.3333333333333333,5,19,Tienda Física,10.695,Regular,39.0,M,Arequipa,Cerro Colorado
0,11,510.83000000000004,21.0,56.75888888888889,44,1.2222222222222223,5,11,Tienda Física,14.16909090909091,Ocasional,33.0,F,Trujillo,Mansiche
0,12,2030.89,27.0,169.24083333333334,3,1.2,5,12,Tienda Física,14.125833333333333,Premium,31.0,F,Lima,Barranco
0,14,3947.45,40.0,281.9607142857143,3,1.0769230769230769,6,14,Tienda Física,14.973571428571429,Ocasional,44.0,F,Trujillo,La Merced
0,18,3733.06,46.0,207.39222222222222,20,1.5,6,18,Tienda Física,17.37777777777778,Regular,58.0,F,Cusco,Santiago
1,12,1018.39,30.0,84.86583333333333,55,1.0909090909090908,5,12,Tienda Física,10.925833333333335,Regular,55.0,M,Arequipa,Paucarpata
1,15,3069.5699999999997,42.0,204.63799999999998,16,1.25,6,15,Tienda Física,13.180666666666667,Ocasional,49.0,M,Piura,Centro
1,12,1026.69,22.0,93.33545454545455,83,1.2,5,12,Tienda Física,12.101666666666667,Nuevo,52.0,F,Arequipa,Cerro Colorado
0,15,1199.9,40.0,79.99333333333334,113,1.25,5,15,Tienda Física,13.330000000000002,Regular,19.0,M,Lima,Surco
0,16,3086.64,31.0,192.915,29,1.0666666666666667,6,15,Tienda Física,14.69875,Regular,62.0,M,Trujillo,La Merced
1,19,5066.77,42.0,266.6721052631579,71,1.2666666666666666,6,18,Tienda Física,11.04842105263158,Ocasional,27.0,M,Trujillo,El Recreo
0,11,5877.0,70.28902697536763,534.2727272727273,66,1.5714285714285714,5,11,Tienda Física,11.976363636363637,Ocasional,42.0,M,Arequipa,Cayma
0,20,2654.91,49.0,132.7455,2,1.25,5,20,Tienda Física,12.1705,Regular,36.0,M,Lima,Lince
1,20,3213.85,50.0,160.6925,29,1.25,5,20,Tienda Física,12.443999999999999,Ocasional,25.0,F,Trujillo,Mansiche
0,6,6148.59,16.0,1024.765,0,1.0,4,6,Tienda Física,14.066666666666668,Ocasional,46.0,F,Cusco,Santiago
0,12,898.07,29.0,74.83916666666667,183,1.2,5,10,Tienda Física,13.034166666666666,Ocasional,32.0,F,Arequipa,Cerro Colorado
1,12,3972.15,27.0,331.0125,86,1.0909090909090908,6,12,Tienda Física,12.450833333333334,Regular,41.0,M,Lima,La Molina
1,24,13524.71,49.0,614.7595454545454,8,1.6,6,24,Tienda Física,13.171666666666667,Ocasional,46.0,F,Lima,Jesus María
0,16,5258.36,31.0,328.6475,277,1.4545454545454546,5,16,Tienda Física,11.15625,Regular,44.0,F,Arequipa,Cerro Colorado
0,9,980.49,15.0,108.94333333333333,78,1.0,5,9,Tienda Física,12.54888888888889,Ocasional,35.0,M,Trujillo,Mansiche
0,22,5778.82,50.0,262.6736363636364,2,1.1578947368421053,6,22,Tienda Física,12.55409090909091,Ocasional,38.0,F,Trujillo,Centro
0,19,8055.56,52.0,423.9768421052632,35,1.2666666666666666,5,18,Tienda Física,11.148947368421053,Regular,30.0,M,Lima,San Miguel
0,15,2139.36,26.0,142.624,125,1.3636363636363635,5,15,Tienda Física,14.342,Ocasional,37.0,M,Lima,Surco
1,22,4263.66,47.0,203.03142857142856,28,1.6923076923076923,6,22,Tienda Física,12.516818181818183,Ocasional,48.0,M,Arequipa,Cercado
0,12,700.58,25.0,58.38166666666667,184,1.0,5,12,Tienda Física,7.590833333333333,Regular,27.0,F,Trujillo,El Recreo
0,14,1089.07,32.0,77.79071428571429,39,1.4,3,13,Tienda Física,9.053571428571429,Regular,23.0,M,Lima,Surco
1,22,9318.66,48.0,423.57545454545453,29,1.375,6,22,Tienda Física,12.786363636363637,Regular,32.0,M,Arequipa,Yanahuara
0,22,3288.27,54.0,149.46681818181818,41,1.4666666666666666,6,22,Tienda Física,11.569047619047618,Ocasional,34.0,F,Piura,Veintiséis de Octubre
1,15,4356.91,37.0,290.46066666666667,72,1.5,6,15,Tienda Física,10.567333333333332,Regular,37.0,M,Arequipa,Paucarpata
0,10,4864.28,17.0,486.428,149,1.1111111111111112,4,10,Tienda Física,11.728,Nuevo,48.0,F,Cusco,San Sebastián
0,13,5203.98,33.0,400.3061538461538,113,1.1818181818181819,6,13,Tienda Física,10.474615384615387,Premium,39.0,M,Arequipa,Yanahuara
0,15,1213.28,35.0,80.88533333333334,91,1.5,5,15,Tienda Física,12.470666666666666,Ocasional,36.0,F,Arequipa,Cayma
0,10,6762.51,20.0,676.251,8,1.0,5,10,Tienda Física,11.504999999999999,Ocasional,47.0,M,Trujillo,Mansiche
0,20,10781.34,47.0,567.438947368421,214,1.25,6,20,Tienda Física,10.256,Ocasional,35.0,F,Arequipa,Cercado
1,19,2751.88,52.0,144.83578947368423,20,1.3571428571428572,5,19,Tienda Física,10.334736842105263,Ocasional,22.0,F,Lima,Jesus María
0,17,9333.87,49.0,549.0511764705883,6,1.5454545454545454,4,17,Tienda Física,14.873529411764705,Regular,38.0,M,Trujillo,El Recreo
0,8,6067.009999999999,17.0,758.3762499999999,135,1.3333333333333333,4,7,Tienda Física,12.80625,Ocasional,28.0,M,Lima,La Molina
0,19,3498.4900000000002,82.4496403042787,184.13105263157897,16,1.2666666666666666,6,19,Tienda Física,15.663684210526316,Premium,28.0,F,Arequipa,Yanahuara
1,14,2461.18,46.0,175.79857142857142,9,1.4,6,14,Tienda Física,10.99642857142857,Ocasional,39.0,F,Lima,Lince
0,13,608.56,28.0,46.81230769230769,77,1.3,4,13,Tienda Física,12.436923076923078,Regular,34.0,M,Arequipa,Paucarpata
0,12,1845.8999999999999,26.0,153.825,117,1.0909090909090908,6,12,Tienda Física,12.565,Regular,46.0,M,Trujillo,Mansiche
0,9,2620.0899999999997,18.0,291.1211111111111,28,1.125,6,9,Tienda Física,11.825555555555557,Ocasional,51.0,F,Cusco,Wanchaq
0,15,3801.3,41.0,253.42000000000002,163,1.25,6,13,Tienda Física,13.725333333333333,Nuevo,44.0,M,Arequipa,Cayma
0,12,4975.570000000001,28.0,414.6308333333334,48,1.3333333333333333,6,11,Tienda Física,15.171666666666667,Nuevo,28.0,F,Arequipa,Cercado
0,13,5682.9,39.0,437.1461538461538,47,1.0833333333333333,6,13,Tienda Física,9.239230769230769,Premium,47.0,M,Lima,La Molina
0,12,1584.05,26.0,132.00416666666666,82,1.0,6,12,Tienda Física,13.854999999999999,Regular,52.0,M,Lima,Jesus María
0,8,2289.0299999999997,16.0,286.12874999999997,168,1.1428571428571428,5,8,Tienda Física,9.82875,Nuevo,60.0,F,Cusco,Wanchaq
0,13,2824.2599999999998,29.0,217.2507692307692,154,1.1818181818181819,6,13,Tienda Física,12.043846153846154,Premium,54.0,F,Cusco,San Jerónimo
0,17,1146.99,35.0,67.47,1,1.2142857142857142,5,17,Tienda Física,11.184117647058823,Ocasional,31.0,F,Piura,Sullana
0,12,3083.94,18.0,256.995,94,1.2,5,12,Tienda Física,10.131666666666666,Nuevo,30.0,F,Lima,Jesus María
0,11,5396.119999999999,18.0,490.5563636363635,150,1.2222222222222223,6,11,Tienda Física,13.42909090909091,Regular,41.0,F,Lima,San Miguel
1,20,4278.64,51.0,213.93200000000002,11,1.4285714285714286,6,20,Tienda Física,14.8435,Ocasional,40.0,F,Piura,Sullana
0,11,6006.21,18.0,546.0190909090909,78,1.2222222222222223,5,11,Tienda Física,10.931818181818182,Regular,23.0,F,Arequipa,Paucarpata
1,22,6988.78,52.0,317.6718181818182,18,1.2941176470588236,6,22,Tienda Física,10.307727272727274,Regular,43.0,F,Piura,Castilla
1,23,6063.39,66.36768627132808,263.62565217391307,129,1.4375,6,23,Tienda Física,13.51695652173913,Regular,58.0,M,Trujillo,Vista Alegre
0,17,3203.79,34.0,200.236875,3,1.3076923076923077,6,17,Tienda Física,13.528823529411763,Premium,23.0,F,Arequipa,Yanahuara
0,15,10630.48,25.0,708.6986666666667,41,1.3636363636363635,6,14,Tienda Física,11.682666666666666,Premium,25.0,F,Lima,Pueblo Libre
0,16,6018.26,43.0,376.14125,26,1.0666666666666667,6,16,Tienda Física,11.88875,Regular,21.0,M,Cusco,Santiago
1,11,5976.25,27.0,543.2954545454545,18,1.0,5,11,Tienda Física,13.518181818181818,Regular,57.0,M,Trujillo,Vista Alegre
0,22,3832.3,52.0,174.19545454545457,5,1.4666666666666666,5,22,Tienda Física,11.482727272727272,Regular,,M,Trujillo,La Merced
0,10,4346.43,16.0,434.64300000000003,33,1.0,5,10,Tienda Física,9.838,Ocasional,28.0,F,Trujillo,Mansiche
1,14,3362.05,32.0,240.14642857142857,41,1.1666666666666667,6,14,Web,12.254999999999999,Ocasional,49.0,F,Lima,San Isidro
0,10,3873.29,24.0,387.329,94,1.0,6,10,Tienda Física,12.837,Nuevo,53.0,M,Lima,Magdalena
1,15,2390.88,39.0,159.392,84,1.3636363636363635,6,13,Tienda Física,11.730666666666668,Nuevo,41.0,M,Lima,Miraflores
0,15,3603.6099999999997,37.0,240.24066666666664,142,1.0714285714285714,6,15,Tienda Física,13.906666666666666,Regular,59.0,F,Lima,Barranco
0,12,2062.93,26.0,171.91083333333333,28,1.2,4,12,Tienda Física,13.209999999999999,Ocasional,32.0,M,Lima,Pueblo Libre
1,19,6430.4800000000005,50.0,338.4463157894737,68,1.3571428571428572,6,19,Tienda Física,12.105263157894736,Nuevo,31.0,M,Lima,Lince
0,14,3009.41,28.0,214.95785714285714,143,1.1666666666666667,6,14,Tienda Física,8.555714285714286,Regular,44.0,M,Piura,Centro
0,14,8381.46,44.0,598.6757142857142,4,1.2727272727272727,6,14,Tienda Física,10.572857142857144,Regular,51.0,M,Lima,Miraflores
0,14,6225.79,29.0,444.69928571428574,9,1.1666666666666667,6,13,Tienda Física,11.872857142857143,Ocasional,42.0,F,Cusco,Wanchaq
0,17,2649.66,43.0,155.86235294117645,82,1.0625,4,17,Tienda Física,10.390588235294118,Nuevo,44.0,M,Lima,La Molina
0,16,2187.84,40.0,136.74,57,1.1428571428571428,5,16,Tienda Física,11.12125,Nuevo,22.0,F,Lima,Lince
0,18,10705.54,32.0,594.7522222222223,140,1.3846153846153846,6,18,Tienda Física,10.491666666666667,Ocasional,50.0,F,Cusco,Wanchaq
0,11,2731.42,23.0,248.3109090909091,21,1.2222222222222223,6,11,Tienda Física,11.242727272727272,Premium,54.0,F,Trujillo,Mansiche
0,18,4398.400000000001,51.0,244.35555555555558,23,1.3846153846153846,5,18,Tienda Física,11.222222222222221,Nuevo,44.0,F,Cusco,Santiago
1,12,1703.42,33.0,141.95166666666668,84,1.5,5,12,Tienda Física,12.616666666666667,Nuevo,47.0,M,Trujillo,Centro
0,14,2973.9100000000003,31.0,212.4221428571429,105,1.5555555555555556,6,14,Tienda Física,10.477857142857143,Regular,25.0,M,Arequipa,Paucarpata
0,28,6011.15,58.0,214.68392857142857,39,1.4,6,28,Tienda Física,10.41607142857143,Regular,23.0,M,Lima,San Miguel
0,18,5854.75,36.0,325.2638888888889,36,1.3846153846153846,6,18,Web,14.910555555555554,Ocasional,18.0,M,Lima,Jesus María
0,20,3388.3799999999997,38.0,169.41899999999998,2,1.3333333333333333,5,20,Tienda Física,13.009,Regular,29.0,F,,Lince
0,13,7124.13,34.0,548.01,90,1.3,4,13,Tienda Física,10.116153846153846,Ocasional,28.0,M,Arequipa,Cerro Colorado
0,16,3255.51,42.0,203.469375,31,1.2307692307692308,6,16,Tienda Física,13.610625,Nuevo,29.0,M,Trujillo,Vista Alegre
0,17,5149.139999999999,31.0,302.8905882352941,25,1.2142857142857142,6,17,Tienda Física,10.91235294117647,Premium,18.0,M,Lima,Pueblo Libre
1,18,8352.59,53.2187581410887,464.03277777777777,18,1.3846153846153846,6,18,Tienda Física,7.742222222222221,Regular,59.0,F,Trujillo,La Merced
0,15,4987.61,30.0,332.5073333333333,49,1.25,6,15,Tienda Física,9.145999999999999,Regular,34.0,M,Arequipa,Paucarpata
0,11,2509.5499999999997,22.0,228.14090909090908,19,1.0,5,11,Tienda Física,11.898181818181818,Ocasional,30.0,F,Lima,Pueblo Libre
0,7,1170.93,19.0,167.2757142857143,63,1.0,4,7,Tienda Física,11.561428571428573,Premium,46.0,F,Cusco,Wanchaq
0,14,2176.31,42.0,167.40846153846152,35,1.1666666666666667,5,14,Tienda Física,13.848571428571429,Regular,51.0,M,Piura,Centro
0,6,1032.81,16.0,172.135,24,1.0,4,6,Tienda Física,11.513333333333334,Regular,32.0,F,Trujillo,El Recreo
0,13,2767.05,30.0,212.85000000000002,0,1.1818181818181819,5,13,Tienda Física,10.491538461538463,Regular,18.0,F,Cusco,San Sebastián
0,14,5758.49,37.0,411.32071428571425,38,1.0769230769230769,6,14,Tienda Física,13.002857142857142,Nuevo,22.0,M,Lima,La Molina
1,14,2551.03,27.0,196.23307692307694,12,1.1666666666666667,5,14,Tienda Física,11.954285714285716,Regular,36.0,M,Cusco,Cercado
1,22,11357.470000000001,48.0,516.2486363636364,12,1.4666666666666666,6,22,Tienda Física,13.585909090909091,Regular,59.0,M,Cusco,San Jerónimo
0,17,12891.61,40.0,758.33,47,1.2142857142857142,5,17,Tienda Física,11.104705882352942,Regular,40.0,M,Lima,Pueblo Libre
0,15,4728.87,29.0,315.258,6,1.1538461538461537,4,15,Tienda Física,12.441333333333334,Ocasional,37.0,F,Cusco,Wanchaq
0,13,1540.34,36.0,118.4876923076923,26,1.0,5,13,Tienda Física,15.15230769230769,Regular,27.0,M,Arequipa,Yanahuara
0,14,4112.99,29.0,293.78499999999997,18,1.1666666666666667,6,14,Tienda Física,13.097142857142856,Nuevo,40.0,M,Lima,Barranco
0,16,9388.42,31.0,586.77625,60,1.2307692307692308,6,16,Tienda Física,13.081875,Regular,,M,Arequipa,Cerro Colorado
0,23,11575.28,59.07669536811905,503.2730434782609,84,1.5333333333333334,6,22,Tienda Física,12.416086956521738,Nuevo,42.0,M,Lima,San Miguel
0,16,3136.4,41.0,196.025,1,1.1428571428571428,6,16,Tienda Física,9.684375,Ocasional,24.0,F,Trujillo,La Merced
0,14,2555.42,38.0,182.53,32,1.2727272727272727,4,13,Tienda Física,9.997142857142858,Ocasional,36.0,M,Arequipa,Cercado
1,12,3391.98,29.0,282.665,0,1.0,5,12,Tienda Física,12.879166666666668,Regular,54.0,F,Lima,Magdalena
0,12,3272.21,30.0,272.68416666666667,59,1.2,4,12,Tienda Física,14.277500000000002,Regular,52.0,F,Cusco,San Sebastián
0,15,5799.68,36.0,386.6453333333333,48,1.0714285714285714,6,15,Tienda Física,11.117333333333333,Regular,42.0,M,Lima,Lince
0,18,8120.66,38.0,451.1477777777778,72,1.5,5,18,Tienda Física,13.058333333333334,Ocasional,42.0,M,Lima,Lince
0,13,1044.82,30.0,80.37076923076923,113,1.1818181818181819,5,13,Tienda Física,15.109230769230768,Regular,18.0,F,Lima,Pueblo Libre
0,13,5679.55,31.0,436.88846153846157,352,1.1818181818181819,5,13,Tienda Física,6.795384615384616,Regular,37.0,F,Lima,La Molina
1,10,5106.86,28.0,510.686,5,1.1111111111111112,6,10,Tienda Física,13.652000000000001,Nuevo,39.0,F,Trujillo,La Merced
0,13,2334.46,34.0,179.57384615384615,33,1.4444444444444444,5,12,Tienda Física,8.929166666666667,Regular,44.0,M,Cusco,San Sebastián
0,15,3707.92,26.0,247.19466666666668,94,1.25,5,15,Tienda Física,12.075333333333333,Ocasional,19.0,M,Lima,La Molina
1,12,4880.62,27.0,406.7183333333333,252,1.2,5,12,Tienda Física,17.674,Ocasional,70.0,F,Lima,La Molina
1,21,3551.2799999999997,43.0,169.10857142857142,25,1.2352941176470589,6,21,Tienda Física,13.905714285714286,Premium,59.0,M,Piura,Veintiséis de Octubre
0,7,2196.0,16.0,313.7142857142857,16,1.0,5,7,Tienda Física,14.062857142857142,Regular,19.0,M,Lima,Magdalena
0,9,2696.76,15.0,299.64000000000004,46,1.0,6,9,Tienda Física,11.905555555555557,Ocasional,35.0,M,Lima,San Miguel
0,17,9456.09,39.0,556.2405882352941,55,1.3076923076923077,6,17,Tienda Física,14.32,Nuevo,41.0,F,Cusco,Wanchaq
0,14,2198.68,30.0,157.04857142857142,91,1.5555555555555556,6,14,Tienda Física,11.801428571428572,Regular,38.0,M,Lima,Miraflores
0,8,389.4,16.0,48.675,120,1.1428571428571428,4,8,Tienda Física,9.55,Premium,40.0,F,Arequipa,Cerro Colorado
