id_producto,id_tienda,stock,stock_minimo,stock_maximo,costo_almacenamiento,ultima_actualizacion
44,2,50.0,10.0,75.0,1.56,2025-12-09
44,3,48.0,9.0,72.0,2.08,2025-12-17
44,4,36.0,7.0,54.0,2.44,2025-12-17
44,5,63.0,12.0,94.0,3.19,2025-12-31
44,6,46.0,9.0,69.0,3.05,2025-12-20
44,7,78.0,15.0,117.0,2.98,2025-12-02
44,8,51.0,10.0,76.0,2.04,2025-12-06
44,9,45.0,9.0,67.0,1.57,2025-12-20
44,10,35.0,7.0,52.0,3.1,2025-12-12
44,11,57.0,11.0,85.0,2.78,2025-12-04
44,12,7.0,0.0,10.0,0.0,2025-12-22
45,1,54.0,10.0,81.0,1.32,2025-12-24
45,2,46.0,9.0,69.0,1.42,2025-12-11
45,3,52.0,10.0,78.0,1.84,2025-12-04
45,4,59.0,11.0,88.0,1.05,2025-12-25
45,5,52.0,10.0,78.0,1.65,2025-12-09
45,6,64.0,12.0,96.0,1.4,2025-12-22
45,7,48.0,9.0,72.0,2.3,2025-12-02
45,8,57.0,11.0,85.0,2.25,2025-12-31
45,9,46.0,9.0,69.0,1.89,2025-12-17
45,10,54.0,10.0,81.0,0.72,2025-12-18
45,11,56.0,11.0,84.0,1.13,2025-12-19
45,12,5.0,0.0,10.0,0.0,2025-12-28
46,1,,11.0,85.0,0.89,2025-12-22
46,2,56.0,11.0,84.0,1.28,2025-12-05
46,3,56.0,11.0,84.0,2.48,2025-12-28
46,4,39.0,7.0,58.0,2.03,2025-12-10
46,5,47.0,9.0,70.0,1.07,2025-12-13
46,6,55.0,11.0,82.0,1.93,2025-12-04
46,7,61.0,12.0,91.0,2.44,2025-12-03
46,8,56.0,11.0,84.0,2.27,2025-12-10
46,9,63.0,12.0,94.0,1.71,2025-12-16
46,10,42.0,8.0,63.0,1.15,2025-12-23
46,11,52.0,10.0,78.0,1.16,2025-12-09
46,12,2.0,0.0,10.0,0.0,2025-12-19
47,1,13.0,2.0,19.0,8.61,2025-12-11
47,2,18.0,3.0,27.0,8.03,2025-12-08
47,3,20.0,4.0,30.0,7.67,2025-12-18
47,4,25.0,5.0,37.0,5.05,2025-12-13
47,5,16.0,3.0,24.0,5.42,2025-12-06
47,6,19.0,3.0,28.0,12.69,2025-12-20
47,7,27.0,5.0,40.0,8.59,2025-12-18
47,8,20.0,4.0,30.0,6.86,2025-12-23
47,9,16.0,3.0,24.0,13.09,2025-12-08
47,10,12.0,2.0,18.0,9.64,2025-12-28
47,11,20.0,4.0,30.0,4.87,2025-12-02
47,12,4.0,0.0,10.0,0.0,2025-12-13
48,1,52.0,10.0,78.0,1.11,2025-12-08
48,2,45.0,9.0,67.0,1.18,2025-12-30
48,3,60.0,12.0,90.0,1.16,2025-12-16
48,4,49.0,9.0,73.0,0.69,2025-12-17
48,5,50.0,10.0,75.0,1.31,2025-12-18
48,6,47.0,9.0,70.0,0.93,2025-12-27
48,7,43.0,8.0,64.0,0.97,2025-12-22
48,8,54.0,10.0,81.0,1.01,2025-12-11
48,9,50.0,10.0,75.0,0.61,2025-12-30
48,10,51.0,10.0,76.0,0.58,2025-12-03
48,11,43.0,8.0,64.0,1.15,2025-12-11
48,12,0.0,0.0,10.0,0.0,2025-12-18
49,1,44.0,8.0,66.0,1.29,2025-12-28
49,2,54.0,10.0,81.0,1.01,2025-12-09
49,3,40.0,8.0,60.0,1.37,2025-12-15
49,4,45.0,9.0,67.0,1.46,2025-12-24
49,5,48.0,9.0,72.0,1.22,2025-12-18
49,6,56.0,11.0,84.0,0.8,2025-12-03
49,7,59.0,11.0,88.0,1.53,2025-12-22
49,8,60.0,12.0,90.0,1.56,2025-12-26
49,9,44.0,8.0,66.0,1.0,2025-12-14
49,10,45.0,9.0,67.0,1.28,2025-12-13
49,11,60.0,12.0,90.0,1.35,2025-12-16
49,12,0.0,0.0,10.0,0.0,2025-12-22
50,1,7.0,1.0,10.0,176.74,2025-12-20
50,2,8.0,1.0,12.0,70.68,2025-12-04
50,3,3.0,0.0,4.0,,2025-12-13
50,4,3.0,0.0,4.0,81.16,2025-12-28
50,5,5.0,1.0,7.0,161.95,2025-12-23
50,6,4.0,0.0,6.0,123.2,2025-12-20
50,7,2.0,0.0,3.0,271.6,2025-12-07
50,8,5.0,1.0,7.0,131.37,2025-12-14
50,9,7.0,1.0,10.0,195.52,2025-12-15
50,10,6.0,1.0,9.0,131.59,2025-12-24
50,11,7.0,1.0,10.0,101.74,2025-12-26
50,12,1.0,0.0,10.0,0.0,2025-12-17
51,1,50.0,10.0,75.0,1.91,2025-12-21
51,2,56.0,11.0,84.0,2.12,2025-12-30
51,3,52.0,10.0,78.0,1.61,2025-12-24
51,4,41.0,8.0,61.0,1.2,2025-12-09
51,5,42.0,8.0,63.0,2.42,2025-12-20
51,6,59.0,11.0,88.0,1.5,2025-12-14
51,7,45.0,9.0,67.0,1.32,2025-12-07
51,8,50.0,10.0,75.0,2.31,2025-12-19
51,9,50.0,10.0,75.0,0.96,2025-12-18
51,10,45.0,9.0,67.0,1.22,2025-12-26
51,11,49.0,9.0,73.0,2.46,2025-12-25
51,12,4.0,0.0,10.0,0.0,2025-12-15
52,1,23.0,4.0,34.0,2.23,2025-12-12
52,2,22.0,4.0,33.0,3.24,2025-12-20
52,3,14.0,2.0,21.0,3.25,2025-12-19
52,4,24.0,4.0,36.0,1.96,2025-12-18
52,5,14.0,2.0,21.0,1.87,2025-12-18
52,6,16.0,3.0,24.0,2.3,2025-12-18
52,7,15.0,3.0,22.0,3.23,2025-12-16
52,8,17.0,3.0,25.0,4.38,2025-12-27
52,9,20.0,4.0,30.0,4.13,2025-12-31
52,10,10.0,2.0,15.0,1.58,2025-12-18
52,11,20.0,4.0,30.0,1.82,2025-12-14
52,12,1.0,0.0,10.0,0.0,2025-12-18
53,1,22.0,4.0,33.0,6.03,2025-12-06
53,2,18.0,3.0,27.0,10.05,2025-12-26
53,3,21.0,4.0,31.0,11.99,2025-12-09
53,4,29.0,5.0,43.0,9.98,2025-12-19
53,5,26.0,5.0,39.0,12.68,2025-12-06
53,6,11.0,2.0,16.0,7.28,2025-12-27
53,7,13.0,2.0,19.0,9.19,2025-12-17
53,8,18.0,3.0,27.0,8.48,2025-12-07
53,9,20.0,4.0,30.0,13.53,2025-12-11
53,10,27.0,5.0,40.0,7.08,2025-12-21
53,11,24.0,4.0,36.0,8.57,2025-12-20
53,12,3.0,0.0,10.0,0.0,2025-12-03
54,1,7.0,1.0,10.0,81.16,2025-12-14
54,2,6.0,1.0,9.0,50.23,2025-12-20
54,3,7.0,1.0,10.0,67.62,2025-12-25
54,4,8.0,1.0,12.0,65.7,2025-12-03
54,5,7.0,1.0,10.0,35.54,2025-12-28
54,6,4.0,0.0,6.0,55.5,2025-12-16
54,7,10.0,2.0,15.0,51.16,2025-12-25
54,8,5.0,1.0,7.0,107.63,2025-12-29
54,9,3.0,0.0,4.0,67.21,2025-12-13
54,10,6.0,1.0,9.0,60.83,2025-12-30
54,11,8.0,1.0,12.0,54.01,2025-12-05
54,12,4.0,0.0,10.0,0.0,2025-12-10
55,1,3.0,0.0,4.0,129.27,2025-12-20
55,2,4.0,0.0,6.0,137.21,2025-12-04
55,3,8.0,1.0,12.0,115.25,2025-12-29
55,4,7.0,1.0,10.0,117.67,2025-12-20
55,5,5.0,1.0,7.0,195.5,2025-12-03
55,6,10.0,2.0,15.0,143.67,2025-12-14
55,7,3.0,0.0,4.0,254.25,2025-12-02
55,8,7.0,1.0,10.0,165.52,2025-12-29
55,9,4.0,0.0,6.0,209.28,2025-12-17
55,10,6.0,1.0,9.0,206.77,2025-12-19
55,11,3.0,0.0,4.0,87.0,2025-12-15
55,12,9.0,0.0,10.0,0.0,2025-12-13
56,1,20.0,4.0,30.0,2.35,2025-12-16
56,2,17.0,3.0,25.0,1.05,2025-12-20
56,3,16.0,3.0,24.0,1.85,2025-12-29
56,4,20.0,4.0,30.0,2.2,2025-12-23
56,5,11.0,2.0,16.0,1.48,2025-12-25
56,6,20.0,4.0,30.0,1.97,2025-12-18
56,7,15.0,3.0,22.0,2.26,2025-12-05
56,8,21.0,4.0,31.0,2.43,2025-12-03
56,9,14.0,2.0,21.0,1.57,2025-12-16
56,10,21.0,4.0,31.0,1.77,2025-12-02
56,11,21.0,4.0,31.0,1.96,2025-12-16
56,12,2.0,0.0,10.0,0.0,2025-12-21
57,1,17.0,3.0,25.0,1.72,2025-12-31
57,2,24.0,4.0,36.0,3.0,2025-12-26
57,3,18.0,3.0,27.0,3.85,2025-12-31
57,4,15.0,3.0,22.0,1.82,2025-12-11
57,5,17.0,3.0,25.0,2.27,2025-12-11
57,6,19.0,3.0,28.0,1.71,2025-12-28
57,7,17.0,3.0,25.0,2.22,2025-12-20
57,8,22.0,4.0,33.0,2.35,2025-12-31
57,9,21.0,4.0,31.0,3.68,2025-12-11
57,10,31.0,6.0,46.0,3.72,2025-12-05
57,11,32.0,6.0,48.0,1.66,2025-12-09
57,12,2.0,0.0,10.0,0.0,2025-12-04
58,1,25.0,5.0,37.0,7.63,2025-12-11
58,2,13.0,2.0,19.0,7.0,2025-12-02
58,3,18.0,3.0,27.0,5.12,2025-12-10
58,4,17.0,3.0,25.0,6.6,2025-12-19
58,5,19.0,3.0,28.0,4.37,2025-12-31
58,6,14.0,2.0,21.0,4.99,2025-12-17
58,7,30.0,6.0,45.0,12.75,2025-12-11
58,8,24.0,4.0,36.0,14.5,2025-12-06
58,9,19.0,3.0,28.0,8.81,2025-12-18
58,10,18.0,3.0,27.0,8.48,2025-12-09
58,11,20.0,4.0,30.0,11.97,2025-12-30
58,12,6.0,0.0,10.0,0.0,2025-12-27
59,1,62.0,12.0,93.0,3.13,2025-12-25
59,2,44.0,8.0,66.0,2.65,2025-12-28
59,3,42.0,8.0,63.0,2.74,2025-12-02
59,4,45.0,9.0,67.0,2.96,2025-12-30
59,5,53.0,10.0,79.0,3.51,2025-12-06
59,6,50.0,10.0,75.0,1.69,2025-12-13
59,7,47.0,9.0,70.0,3.14,2025-12-07
59,8,55.0,11.0,82.0,2.76,2025-12-04
59,9,63.0,12.0,94.0,3.0,2025-12-05
59,10,44.0,8.0,66.0,1.88,2025-12-03
59,11,47.0,9.0,70.0,1.53,2025-12-21
59,12,6.0,0.0,10.0,0.0,2025-12-31
60,1,18.0,3.0,27.0,0.95,2025-12-23
60,2,19.0,3.0,28.0,0.65,2025-12-17
60,3,22.0,4.0,33.0,1.4,2025-12-30
60,4,21.0,4.0,31.0,1.32,2025-12-07
60,5,23.0,4.0,34.0,1.65,2025-12-11
60,6,21.0,4.0,31.0,0.9,2025-12-24
60,7,20.0,4.0,30.0,2.28,2025-12-29
60,8,21.0,4.0,31.0,2.24,2025-12-02
60,9,25.0,5.0,37.0,1.2,2025-12-16
60,10,23.0,4.0,34.0,1.68,2025-12-08
60,11,21.0,4.0,31.0,1.64,2025-12-12
60,12,1.0,0.0,10.0,0.0,2025-12-27
61,1,47.0,9.0,70.0,0.68,2025-12-23
61,2,58.0,11.0,87.0,0.8,2025-12-11
61,3,62.0,12.0,93.0,0.61,2025-12-12
61,4,47.0,9.0,70.0,0.47,2025-12-02
61,5,47.0,9.0,70.0,0.57,2025-12-18
61,6,62.0,12.0,93.0,0.59,2025-12-02
61,7,60.0,12.0,90.0,0.88,2025-12-04
61,8,54.0,10.0,81.0,0.6,2025-12-02
61,9,44.0,8.0,66.0,1.14,2025-12-17
61,10,54.0,10.0,81.0,0.57,2025-12-12
61,11,54.0,10.0,81.0,0.62,2025-12-30
61,12,2.0,0.0,10.0,0.0,2025-12-24
62,1,57.0,11.0,85.0,0.61,2025-12-16
62,2,53.0,10.0,79.0,1.04,2025-12-25
62,3,58.0,11.0,87.0,1.37,2025-12-12
62,4,52.0,10.0,78.0,1.11,2025-12-11
62,5,53.0,10.0,79.0,0.73,2025-12-23
62,6,46.0,9.0,69.0,0.69,2025-12-10
62,7,43.0,8.0,64.0,0.93,2025-12-23
62,8,46.0,9.0,69.0,1.91,2025-12-30
62,9,34.0,6.0,51.0,1.0,2025-12-26
62,10,53.0,10.0,79.0,0.64,2025-12-29
62,11,47.0,9.0,70.0,1.02,2025-12-07
62,12,0.0,0.0,10.0,0.0,2025-12-25
63,1,13.0,2.0,19.0,2.73,2025-12-19
63,2,26.0,5.0,39.0,1.46,2025-12-11
63,3,12.0,2.0,18.0,2.35,2025-12-15
63,4,13.0,2.0,19.0,1.75,2025-12-28
63,5,13.0,2.0,19.0,2.0,2025-12-25
63,6,13.0,2.0,19.0,1.95,2025-12-05
63,7,19.0,3.0,28.0,2.05,2025-12-12
63,8,20.0,4.0,30.0,2.84,2025-12-20
63,9,19.0,3.0,28.0,1.37,2025-12-06
63,10,12.0,2.0,18.0,2.0,2025-12-10
63,11,18.0,3.0,27.0,2.06,2025-12-16
63,12,2.0,0.0,10.0,0.0,2025-12-21
64,1,54.0,10.0,81.0,0.73,2025-12-09
64,2,50.0,10.0,75.0,1.02,2025-12-19
64,3,38.0,7.0,57.0,0.54,2025-12-24
64,4,41.0,8.0,61.0,0.5,2025-12-14
64,5,45.0,9.0,67.0,0.99,2025-12-21
64,6,52.0,10.0,78.0,0.59,2025-12-26
64,7,38.0,7.0,57.0,0.62,2025-12-05
64,8,41.0,8.0,61.0,1.21,2025-12-04
64,9,35.0,7.0,52.0,0.89,2025-12-19
64,10,47.0,9.0,70.0,0.4,2025-12-16
64,11,54.0,10.0,81.0,0.88,2025-12-03
64,12,3.0,0.0,10.0,0.0,2025-12-13
65,1,51.0,10.0,76.0,1.11,2025-12-28
65,2,51.0,10.0,76.0,1.77,2025-12-03
65,3,47.0,9.0,70.0,2.32,2025-12-14
65,4,42.0,8.0,63.0,2.05,2025-12-31
65,5,51.0,10.0,76.0,0.95,2025-12-19
65,6,50.0,10.0,75.0,1.8,2025-12-08
65,7,46.0,9.0,69.0,2.38,2025-12-22
65,8,57.0,11.0,85.0,1.92,2025-12-21
65,9,44.0,8.0,66.0,0.87,2025-12-20
65,10,57.0,11.0,85.0,1.31,2025-12-14
65,11,42.0,8.0,63.0,2.39,2025-12-12
65,12,7.0,0.0,10.0,0.0,2025-12-07
66,1,46.0,9.0,69.0,1.7,2025-12-14
66,2,43.0,8.0,64.0,2.33,2025-12-05
66,3,50.0,10.0,75.0,3.65,2025-12-27
66,4,51.0,10.0,76.0,2.29,2025-12-26
66,5,50.0,10.0,75.0,3.53,2025-12-10
66,6,60.0,12.0,90.0,3.4,2025-12-27
66,7,45.0,9.0,67.0,4.59,2025-12-04
66,8,34.0,6.0,51.0,4.07,2025-12-18
66,9,50.0,10.0,75.0,1.51,2025-12-28
66,10,45.0,9.0,67.0,3.18,2025-12-09
66,11,56.0,11.0,84.0,3.48,2025-12-14
66,12,3.0,0.0,10.0,0.0,2025-12-16
67,1,15.0,3.0,22.0,2.52,2025-12-28
67,2,29.0,5.0,43.0,1.22,2025-12-26
67,3,16.0,3.0,24.0,2.51,2025-12-29
67,4,16.0,3.0,24.0,3.04,2025-12-20
67,5,21.0,4.0,31.0,2.09,2025-12-25
67,6,16.0,3.0,24.0,1.88,2025-12-21
67,7,19.0,3.0,28.0,3.82,2025-12-23
67,8,17.0,3.0,25.0,3.97,2025-12-20
67,9,20.0,4.0,30.0,1.44,2025-12-31
67,10,27.0,5.0,40.0,3.43,2025-12-24
67,11,16.0,3.0,24.0,2.89,2025-12-08
67,12,0.0,0.0,10.0,0.0,2025-12-19
68,1,8.0,1.0,12.0,42.21,2025-12-06
68,2,5.0,1.0,7.0,59.97,2025-12-05
68,3,5.0,1.0,7.0,100.68,2025-12-05
68,4,5.0,1.0,7.0,64.68,2025-12-30
68,5,7.0,1.0,10.0,59.01,2025-12-26
68,6,5.0,1.0,7.0,112.04,2025-12-30
68,7,6.0,1.0,9.0,71.66,2025-12-20
68,8,8.0,1.0,12.0,131.72,2025-12-13
68,9,7.0,1.0,10.0,105.51,2025-12-06
68,10,10.0,2.0,15.0,45.06,2025-12-25
68,11,6.0,1.0,9.0,57.36,2025-12-12
68,12,9.0,0.0,10.0,0.0,2025-12-27
69,1,21.0,4.0,31.0,21.83,2025-12-30
69,2,16.0,3.0,24.0,24.82,2025-12-24
69,3,19.0,3.0,28.0,18.37,2025-12-08
69,4,21.0,4.0,31.0,11.64,2025-12-13
69,5,17.0,3.0,25.0,21.08,2025-12-09
69,6,18.0,3.0,27.0,24.78,2025-12-30
69,7,13.0,2.0,19.0,31.82,2025-12-24
69,8,20.0,4.0,30.0,25.25,2025-12-23
69,9,17.0,3.0,25.0,27.12,2025-12-18
69,10,23.0,4.0,34.0,20.39,2025-12-12
69,11,15.0,3.0,22.0,12.99,2025-12-02
69,12,9.0,0.0,10.0,0.0,2025-12-24
70,1,51.0,10.0,76.0,1.25,2025-12-19
70,2,51.0,10.0,76.0,2.91,2025-12-23
70,3,56.0,11.0,84.0,2.84,2025-12-29
70,4,58.0,11.0,87.0,2.95,2025-12-30
70,5,56.0,11.0,84.0,1.68,2025-12-10
70,6,39.0,7.0,58.0,2.01,2025-12-08
70,7,54.0,10.0,81.0,2.29,2025-12-03
70,8,29.0,5.0,43.0,3.9,2025-12-27
70,9,48.0,9.0,72.0,3.2,2025-12-18
70,10,47.0,9.0,70.0,3.07,2025-12-29
70,11,42.0,8.0,63.0,3.09,2025-12-14
70,12,1.0,0.0,10.0,0.0,2025-12-24
71,1,6.0,1.0,9.0,131.45,2025-12-12
71,2,3.0,0.0,4.0,153.53,2025-12-26
71,3,1.0,0.0,1.0,90.84,2025-12-05
71,4,2.0,0.0,3.0,112.35,2025-12-09
71,5,5.0,1.0,7.0,140.4,2025-12-16
71,6,4.0,0.0,6.0,133.74,2025-12-05
71,7,3.0,0.0,4.0,198.99,2025-12-11
71,8,5.0,1.0,7.0,124.76,2025-12-31
71,9,3.0,0.0,4.0,173.9,2025-12-20
71,10,6.0,1.0,9.0,113.71,2025-12-11
71,11,4.0,0.0,6.0,182.63,2025-12-08
71,12,4.0,0.0,10.0,0.0,2025-12-23
72,1,27.0,5.0,40.0,2.63,2025-12-11
72,2,20.0,4.0,30.0,3.32,2025-12-14
72,3,16.0,3.0,24.0,1.76,2025-12-25
72,4,16.0,3.0,24.0,1.86,2025-12-29
72,5,23.0,4.0,34.0,3.75,2025-12-10
72,6,16.0,3.0,24.0,1.62,2025-12-22
72,7,24.0,4.0,36.0,4.82,2025-12-18
72,8,17.0,3.0,25.0,2.31,2025-12-27
72,9,24.0,4.0,36.0,2.97,2025-12-08
72,10,32.0,6.0,48.0,1.62,2025-12-09
72,11,23.0,4.0,34.0,1.92,2025-12-20
72,12,5.0,0.0,10.0,0.0,2025-12-07
73,1,20.0,4.0,30.0,3.42,2025-12-09
73,2,21.0,4.0,31.0,2.84,2025-12-03
73,3,21.0,4.0,,1.88,2025-12-30
73,4,14.0,2.0,21.0,1.91,2025-12-03
73,5,25.0,5.0,37.0,2.85,2025-12-23
73,6,21.0,4.0,31.0,2.36,2025-12-27
73,7,32.0,6.0,48.0,3.35,2025-12-25
73,8,19.0,3.0,28.0,4.24,2025-12-28
73,9,16.0,3.0,24.0,1.75,2025-12-20
73,10,19.0,3.0,28.0,1.68,2025-12-28
73,11,15.0,3.0,22.0,3.4,2025-12-03
73,12,7.0,0.0,10.0,0.0,2025-12-25
74,1,24.0,4.0,36.0,1.89,2025-12-27
74,2,19.0,3.0,28.0,2.07,2025-12-31
74,3,18.0,3.0,27.0,1.12,2025-12-12
74,4,24.0,4.0,36.0,1.92,2025-12-16
74,5,17.0,3.0,25.0,2.46,2025-12-18
74,6,17.0,3.0,25.0,1.66,2025-12-09
74,7,20.0,4.0,30.0,1.26,2025-12-11
74,8,13.0,2.0,19.0,1.57,2025-12-08
74,9,22.0,4.0,33.0,0.93,2025-12-14
74,10,21.0,4.0,31.0,1.94,2025-12-10
74,11,18.0,3.0,27.0,1.31,2025-12-10
74,12,5.0,0.0,10.0,0.0,2025-12-24
75,1,54.0,10.0,81.0,0.81,2025-12-23
75,2,62.0,12.0,93.0,0.28,2025-12-25
75,3,47.0,9.0,70.0,0.51,2025-12-07
75,4,52.0,10.0,78.0,0.49,2025-12-29
75,5,53.0,10.0,79.0,0.46,2025-12-06
75,6,47.0,9.0,70.0,0.76,2025-12-20
75,7,48.0,9.0,72.0,0.38,2025-12-31
75,8,39.0,7.0,58.0,1.0,2025-12-11
75,9,66.0,13.0,99.0,0.29,2025-12-07
75,10,58.0,11.0,87.0,0.32,2025-12-12
75,11,48.0,9.0,72.0,0.3,2025-12-14
75,12,5.0,0.0,10.0,0.0,2025-12-19
76,1,20.0,4.0,30.0,2.64,2025-12-06
76,2,25.0,5.0,37.0,4.16,2025-12-29
76,3,19.0,3.0,28.0,1.62,2025-12-06
76,4,24.0,4.0,36.0,2.64,2025-12-15
76,5,23.0,4.0,34.0,1.73,2025-12-18
76,6,16.0,3.0,24.0,3.31,2025-12-28
76,7,15.0,3.0,22.0,2.66,2025-12-28
76,8,15.0,3.0,22.0,2.76,2025-12-22
76,9,29.0,5.0,43.0,4.33,2025-12-20
76,10,27.0,5.0,40.0,3.92,2025-12-15
76,11,22.0,4.0,33.0,2.15,2025-12-03
76,12,7.0,0.0,10.0,0.0,2025-12-19
77,1,16.0,3.0,24.0,2.25,2025-12-21
77,2,23.0,4.0,34.0,4.04,2025-12-04
77,3,19.0,3.0,28.0,3.73,2025-12-22
77,4,15.0,3.0,22.0,1.85,2025-12-31
77,5,19.0,3.0,28.0,2.17,2025-12-30
77,6,16.0,3.0,24.0,3.77,2025-12-22
77,7,28.0,5.0,42.0,1.94,2025-12-20
77,8,18.0,3.0,27.0,5.27,2025-12-14
77,9,16.0,3.0,24.0,2.28,2025-12-06
77,10,31.0,6.0,46.0,2.43,2025-12-14
77,11,24.0,4.0,36.0,1.81,2025-12-12
77,12,3.0,0.0,10.0,0.0,2025-12-15
78,1,17.0,3.0,25.0,19.47,2025-12-12
78,2,22.0,4.0,33.0,8.48,2025-12-31
78,3,22.0,4.0,33.0,11.94,2025-12-12
78,4,24.0,4.0,36.0,9.64,2025-12-18
78,5,23.0,4.0,34.0,13.12,2025-12-09
78,6,19.0,3.0,28.0,17.38,2025-12-14
78,7,27.0,5.0,40.0,17.18,2025-12-11
78,8,12.0,2.0,18.0,28.15,2025-12-08
78,9,14.0,2.0,21.0,12.38,2025-12-28
78,10,24.0,4.0,36.0,11.28,2025-12-14
78,11,23.0,4.0,34.0,20.5,2025-12-09
78,12,9.0,0.0,10.0,0.0,2025-12-20
79,1,50.0,10.0,75.0,1.09,2025-12-23
79,2,58.0,11.0,87.0,1.65,2025-12-19
79,3,50.0,10.0,75.0,1.24,2025-12-28
79,4,52.0,10.0,78.0,2.67,2025-12-09
79,5,51.0,10.0,76.0,1.99,2025-12-22
79,6,52.0,10.0,78.0,6.482008722249195,2025-12-08
79,7,50.0,10.0,75.0,2.45,2025-12-12
79,8,46.0,9.0,69.0,3.55,2025-12-10
79,9,59.0,11.0,88.0,1.35,2025-12-13
79,10,47.0,9.0,70.0,1.15,2025-12-19
79,11,52.0,10.0,78.0,1.24,2025-12-21
79,12,3.0,0.0,10.0,0.0,2025-12-13
80,1,52.0,10.0,78.0,2.09,2025-12-26
80,2,38.0,7.0,57.0,1.5,2025-12-27
80,3,53.0,10.0,79.0,1.13,2025-12-28
80,4,46.0,9.0,69.0,1.18,2025-12-06
80,5,43.0,8.0,64.0,1.47,2025-12-27
80,6,49.0,9.0,73.0,1.8,2025-12-03
80,7,50.0,10.0,75.0,1.91,2025-12-04
80,8,58.0,11.0,87.0,2.64,2025-12-25
80,9,46.0,9.0,69.0,1.62,2025-12-16
80,10,46.0,9.0,69.0,1.69,2025-12-02
80,11,52.0,10.0,78.0,2.07,2025-12-09
80,12,5.0,0.0,10.0,0.0,2025-12-11
81,1,18.0,3.0,27.0,1.64,2025-12-08
81,2,18.0,3.0,27.0,2.17,2025-12-10
81,3,10.0,2.0,15.0,1.64,2025-12-05
81,4,15.0,3.0,22.0,1.96,2025-12-30
81,5,19.0,3.0,28.0,0.99,2025-12-05
81,6,18.0,3.0,27.0,1.67,2025-12-05
81,7,28.0,5.0,42.0,1.04,2025-12-13
81,8,20.0,4.0,30.0,2.2,2025-12-19
81,9,17.0,3.0,25.0,1.05,2025-12-13
81,10,21.0,4.0,31.0,1.05,2025-12-11
81,11,18.0,3.0,27.0,1.26,2025-12-06
81,12,6.0,0.0,10.0,0.0,2025-12-17
82,1,13.0,2.0,19.0,4.64,2025-12-20
82,2,24.0,4.0,36.0,3.28,2025-12-12
82,3,16.0,3.0,24.0,4.69,2025-12-12
82,4,24.0,4.0,36.0,4.48,2025-12-12
82,5,23.0,4.0,34.0,4.74,2025-12-25
82,6,25.0,5.0,37.0,2.24,2025-12-11
82,7,18.0,3.0,27.0,4.06,2025-12-25
82,8,19.0,3.0,28.0,2.42,2025-12-14
82,9,15.0,3.0,22.0,4.26,2025-12-27
82,10,23.0,4.0,34.0,3.06,2025-12-26
82,11,18.0,3.0,27.0,2.41,2025-12-13
82,12,9.0,0.0,10.0,0.0,2025-12-02
83,1,51.0,10.0,76.0,2.18,2025-12-19
83,2,50.0,10.0,75.0,1.49,2025-12-09
83,3,51.0,10.0,76.0,2.67,2025-12-22
83,4,48.0,9.0,72.0,3.22,2025-12-21
83,5,43.0,8.0,64.0,1.79,2025-12-21
83,6,45.0,9.0,67.0,3.3,2025-12-05
83,7,53.0,10.0,79.0,2.44,2025-12-17
83,8,62.0,12.0,93.0,2.14,2025-12-06
83,9,44.0,8.0,66.0,1.7,2025-12-18
83,10,53.0,10.0,79.0,3.44,2025-12-31
83,11,44.0,8.0,66.0,1.69,2025-12-03
83,12,3.0,0.0,10.0,0.0,2025-12-14
84,1,59.0,11.0,88.0,0.88,2025-12-07
84,2,42.0,8.0,63.0,1.67,2025-12-05
84,3,40.0,8.0,60.0,1.32,2025-12-05
84,4,63.0,12.0,94.0,0.91,2025-12-26
84,5,56.0,11.0,84.0,2.13,2025-12-31
84,6,69.0,13.0,103.0,0.91,2025-12-12
84,7,49.0,9.0,73.0,2.37,2025-12-27
84,8,50.0,10.0,75.0,3.05,2025-12-22
84,9,45.0,9.0,67.0,2.23,2025-12-30
84,10,56.0,11.0,84.0,1.62,2025-12-03
84,11,51.0,10.0,76.0,1.4,2025-12-27
84,12,4.0,0.0,10.0,0.0,2025-12-28
85,1,16.0,3.0,24.0,1.32,2025-12-28
85,2,23.0,4.0,34.0,0.88,2025-12-27
85,3,,3.0,27.0,1.11,2025-12-15
85,4,15.0,3.0,22.0,1.11,2025-12-11
85,5,28.0,5.0,42.0,1.55,2025-12-03
85,6,24.0,4.0,36.0,1.59,2025-12-11
85,7,15.0,3.0,,3.21,2025-12-25
85,8,24.0,4.0,36.0,2.55,2025-12-02
85,9,17.0,,25.0,1.85,2025-12-08
85,10,23.0,4.0,34.0,1.79,2025-12-22
85,11,20.0,4.0,30.0,1.44,2025-12-25
85,12,7.0,0.0,10.0,0.0,2025-12-16
86,1,22.0,4.0,33.0,15.5,2025-12-22
86,2,13.0,2.0,19.0,14.67,2025-12-06
86,3,29.0,5.0,43.0,19.64,2025-12-14
86,4,10.0,2.0,15.0,13.98,2025-12-24
86,5,21.0,4.0,31.0,18.42,2025-12-06
86,6,23.0,4.0,34.0,10.1,2025-12-02
86,7,18.0,3.0,27.0,18.75,2025-12-19
86,8,28.0,5.0,42.0,21.55,2025-12-23
86,9,20.0,4.0,30.0,12.89,2025-12-25
86,10,18.0,3.0,27.0,15.09,2025-12-24
86,11,20.0,,30.0,7.97,2025-12-04
86,12,1.0,0.0,10.0,0.0,2025-12-28
87,1,16.0,,24.0,2.26,2025-12-07
87,2,17.0,3.0,25.0,1.36,2025-12-19
